,video_id,comments,num_comments
774,7xPIfrTW2HM,"['Iv also had crohns for 20 yrs. Unfortunately Iv had three bowel resections which has completely messed up my digestion and life. Meat eggs raw dairy and fruit is the only diet which I’m pretty much pain free', ""I'm half way to through a very similar situation. It's nice to see light at the end of the tunnel."", 'Paul rocking those grass-fed, grass-finished Air forces', 'Food is medicine!!!', 'Paul literally looks ready to fight lmao', 'WHY DO DOCTORS NOT TELL THIER PATIENTS THIS!?  WHY ARE WE PAYING THEM FOR SUCH FRAUD!?', ""Awesome story! I just can't seem to convince many people in my life that a diet can heal you😔. They would rather be on meds the rest of their life🤢🤮"", ""Paul wearing Air forces? \n\nI thought I'd seen it all folks."", 'They don’t know or think it’s an option either.', 'He finally got shoes lol.']",10
775,a8-hxdyDaaI,"[""Paul, you are the king of the feel good diet. I'm grateful for all you have taught us. And the framework you gave us in regards to this feel good diet."", 'People still won’t believe me when I tell them how I went from skinny fat to 38 with a six pack….much less about working out and all about east what this guy talks about!  Helping cure my chrons and I can’t thank you enough….hope to meet ya someday if I get the chance just to say thanks!', 'Why you always eating out of your trunk? 😂 Love the vids, keep ‘em coming!', 'Shit looks bomb', ""Animal based with organ meat means you don't have to pay for expensive supplements... unless you want to portion out your food to a day by day basis. Even then, it's much cheaper to sort it yourself""]",5
776,yv-lJ1Xw8z8,"['Everyone goes food shopping with no shirt on', 'Him: does your honey have glyphosate in it?\nThem: sir, you’re going to need to put a shirt on.', 'He’s always looking around and over his shoulder for the veggie cartel 🤣', ""The doctor has a great body for almost 50. It's what he eats and doesn't eat is the answer. Live long and prosper in good health. ❤"", 'Looks like you lost your shirt on that deal.', 'Having raw honey from my local farmer right now on top of my yogurt 😊', 'Goes well with plain yogurt.', ""Yeah; it;s cool how honey tastes different based upon the flower. I use honey for most of my carbohydrates. It's so convenient to use in shakes and whatnot. You can measure it out in grams."", ""People used to hunt for food to survive, now it's about a good quality food to thrive."", 'Bro put a shirt on', ""Once you get used to eating decent honey, those cheap honeys in plastic containers really don't taste that great.""]",11
777,Glw10Zpfcdw,"['Yeaaa imma just whip out my steak when my boss calls me while I’m already 12 hours into my shift and needs me to do 4 more', 'Always start my day with some Kale, Red 40 and industrial seed oil smoothie baby.', '7-11 has the best ribeye', 'I drink a steak the night before finals', 'I thought he was going to say fruits but had to pull out the steak in a gas station 😭😂']",5
778,_TO-GoZo8Lw,"['In other words, there’s no way to determine if an olive oil is worth a shit.', 'Terra Delyssa has been the brand ive landed on after a bunch of research, very transparent all organic brand', 'I was told to look for an Olive Oil that has the least amount of places it has been traced to. It should say on the back of the olive oil where the oil was made or imported from.', ""I buy Terra Delyssa, it says it's organic, non gmo, and let's you track when and where the olives were harvested""]",4
779,BCugCamImrY,"['Paul, I asked in previous videos, but can you make research sources available so that we have something to bring to our city and council reps and state legislature to change the laws? Thank you for all the work you do!', 'California for the win!! Don’t get to say that to often', ""My son's ADHD improved after having raw milk."", 'raw goat milk is goat for real', 'I drink kefir from raw milk since im lactose intolerant and i love it so much it helped fix my gut', 'Yea bud you’re a doctor. I’m a rn, icu, pacu, OR. You already know the FDA and the medical complex is out for profit. Sure emergency medicine is alright, some medical management but doctors and clinicians don’t know nutrition even to 10% you do. Fan of the book btw.', 'MAKE MILK RAW AGAIN....', 'I cant get enough of raw milk, its delicious. I dont understand why milk gets such a bad name.']",8
780,J-sI8V4Q4No,"[""What I really like about Paul is that he goes into these places with genuine respect and not like he's looking to pick a fight and accuse the restaurants of poisoning their patrons. It's much kinder than the many psycho vegan channels who run into restaurants with loudspeakers and start screaming into them during dinner service."", 'Partly hydrogenated oils are deadly', 'Paul you have gotten more people off seed oils than anyone on earth. Your saving people’s health. Truly noble cause. Thank you', 'You’re helping me get back on track Paul. Love your work']",4
781,mPflgb0VMF8,"['How much zinc did you use? You forgot to mention it in the video 😊', 'I tried tallow sunscreen for the first time last week while vacationing in Mexico. No burns, no irritations, and no artificial scent. Tallow sunscreen feels like a nice body lotion, and it works in protecting your skin!', ""I'd like to see the UV camera application of this. I definitely want to make this next summer."", 'If someone is acne prone they should just use the tallow and zinc.', 'and strangers lick u in public it’s a win win😂 i’m making this and will give it a try because our Aussie sun is brutal', 'Looks amazing. I wonder what SPF this is.', 'as a ginger, i needed this. thank you!', ""I'm excited to see the person who puts this on half their body then commercial sunscreen on the other half - it would be a convincing test"", ""After years into a low seed oil diet... \nMy tolerance for the sun is about 3-4x, and while i still burn, it's different now.  Burn doesn't hurt, only feels a bit warm, and quickly heals, rarely peeling.\n\nI don't even own sunscreen now, despite spending lots of time outside in the sun.\n\nIf i did make this stuff, I'd probably only need it 2x a year at best."", 'In Hawaii Maui I use just straight deer fat that’s barely rendered but wow this is next', 'You know Paul is spreading great information to the public about our health because he could have easily made this into his own product and sell it for profit. But instead he showed up how easy it is to make this at home', 'Love this Paul! I appreciate that you didn’t monetize this but I know some would love to just be able to buy it also.', 'Wow, amazing. Thank you for telling us the ingredients.', 'As a hunter and fisherman, i would but my beagle would rather lick me than chase the rabbits', 'How much Zinc Oxide, Paul? Thanks for the info!', 'Making some as soon as I get my zinc oxide', 'Definitely gonna be making this soon 💯']",17
782,6D5UwxD6ufU,"['This guy convinces me more and more everyday that I’m filled w poisons😞', 'I love the “sizzle” when you mix these two 😂 and I add some essential oils to the mix now and again….sandalwood….. lavender… peppermint… it’s almost fall so maybe cinnamon … my little tip..when  cleaning your tile floor…. : You’ll need to mop with more water after this mixture so the white baking soda residue is removed…', 'Castile soap and olive oil soap are also good if you can’t use acidic cleaners on certain surfaces.', 'Could you do a podcast about this? I would like to learn more\n\nLike if you agree so this shows up', 'I definitely have to try this and it will definitely save me some money', 'I live in a semi truck and I use vinegar to clean all the time it’s the best 🎉', 'this should be basic common sense, save money and your children', 'Yup! I use vinegar and baking soda to clean my laundry, my counters, my floors and my toilets!  If you keep on top of things it works well.', ""That's exactly right, and it saves money!!!!"", 'i use peroxide. doesnt stink like vinegar', 'This fuckin guy got me throwing away my dawn now, I have baking soda my kids moms Mexican and only cleans with vinegar but feeds r kids high fructose 😊', 'Dr. Paul is correct. However, vinegar and baking soda do not clean some clothes adequately, especially whites.', ""He's right. These ingredients are very good for cleaning and helping with stains."", 'my mom swears by baking soda and vinegar for dealing with mold stuck in fabric']",14
783,2ZEbESKjM6k,"['my man got that carnivore rizz', ""'How did it feel the first time you packed your mouth full of meat?'  Only he could deliver that line without getting punched in the face."", 'HIS LAUGH IS HIS RIZZ.', 'FIRST DATE. SHE ABOUT TO EAT A WHOLE LOTTA MEAT🥓🍖🥩', 'Tomorrow morning : condoms. Bullshit or not bullshit', 'Bro, she want you', 'Paul is feeling feelings', ""Beef liver eradicated my chronic fatigue I had for over a decade. I was extremely low in B12 and doctors just couldn't figure it out. One finally did and recommended I eat liver or take liver capsules. My B12 levels are completely normal now and I finally have steady energy"", 'Bro doesn’t need tinder', 'Carnivore rizz is wild', 'Ask her out man', 'my boy got that carnivore rizz', 'Love is in the air.', 'I wish you could convince my lady friends. They both have all sorts of health issues that I believe would resolve. My Wife’s did…']",14
784,P60nTCkJ30Y,"['I stopped drinking. I feel so much better. Alcohol of any kind is toxic. PERIOD.', ""Paul out here ruining suburban moms lives and I'm rooting for him."", 'My Italian grandfather used to say a glass of wine a day keeps your arteries from rusting. He lived to 95.', 'I quit drinking alcohol I feel much better….now I’m working on quitting sugar🙏 peace and love to all that r quitting alcohol or trying to', 'When he started criticizing alcohol, I knew he was legit.', 'Sobriety is the superior lifestyle!', 'I have read articles in ""prestigious"" magazines, etc, in which ""specialists"" advise to drink ""as much red as you want."" I kept thinking ""right; because human beings don\'t like to justify their addictions!""\nAnd also, those African and South American tribes with perfect guts must binge on Rouge!\nMediterraneans were healthy because they ate a varied organic diet, worked a lot, and had very low stress levels thanks to their ""take it easy"" attitude,  and a very rich social life.', 'part of me was waiting for the old paul to come out and smash the bottle on the ground screaming ""red wine is bullshit"".', 'If you need alcohol to have fun you must be somewhat depressed.', 'Hey Paul I would love to hear about your knowledge on how weed affects your health, hormones, etc', 'colab with santa cruz medicials!', 'Not too mention, the ""heart healthy compound"" found in red wine is not found in enough concentration to be significant.', 'Everything kills you eventually Paul. Have a glass of wine and relax.']",13
785,2uQW-UpB8Fo,"['Wish we could buy it here.', ""Love the company but there's no reason for them to be charging absurd prices.  Whole point of it being raw is there is way less processing, why are their products 2X more than regular dairy?"", 'The culturing also boosts the already high k2 content. Raw cultured butter has an excellent fat soluble vitamin profile.', 'Where can I buy this butter?', 'Man if only their milk products Came in glass and you can return them for discount when your done like Strauss does', 'And then I cook it with eggs and destroy everything they worked so hard to preserve', 'Our ancestors have been drinking raw milk and eating raw dairy products for centuries. It is the centraIized pharm and food monopolies that scare you about it.', 'Real ones know they used to be called Organic Pastures']",8
786,5cXfIJ2opa4,"['Ironic that the longest living person on record ate 2 pounds of chocolate a week', 'Not many doctors out there doin stuff like this. Hats off to Paul', 'Most the stuff on the shelves are borderline poison😢', 'Shoutout to the 90 plus year old grandparents who eat chocolate and still living.', 'I love a good Cadmium egg around Easter.', 'Uugggghhh Paaauuullll leave me aloooone 😂😂😂😂😂😂 my dark chocolate is all I have left 😂😂😂❤❤❤', ""Thank you for raising awareness. You're ultimately upholding the promise you made on your first day of medical school.\n\nFor those who are lost, I am referencing the Hippocratic oath."", 'Depends where it is produced. Cacao grown in Indonesia Malaysia or the Philippines seem to have much less heavy metals but still full of oxilates.', 'This is why sweating via exercise or sauna is key to detox the metals.', 'Let’s have a round of applause for our FDA 😂👏🏽', ""that's it then...I'm doomed  !!"", 'This is an America problem, not a chocolate problem', 'Consumers Report is shocking! The ones with ""low"" levels are still super high levels. They are considered low by American standards. SAD AND SCARY!', 'Amazing how this guy can\'t find a single study that associate eating meat and health issues.\n\nGuys, just eat what you want in moderate amounts, be active and ignore all these idiot ""influencers"" that are biased towards their beliefs.', 'Please give a solution. There must be a brand that sources its cacao from uncontaminated soil!', 'What shocked me the most is that there is a daily allowance for Cadmium and Lead :O', ""Why am I always surprised I shouldn't be at this point"", 'Cmon man, 70+% dark chocolate is my only treat, had it today first time in 6 weeks. Dont do this to me man.', 'I wonder if it’s because of where the chocolate bar is made or if it’s the chocolate, itself? \nI’ve been making my own chocolate bars with cacao, coconut oil, and honey, thinking I’m being safer because I know exactly what’s in it. Perhaps that’s not true?', 'Oh no I’ve had those chocolate bars you showed 😮 No more for me. Thank you for sharing this.', ""I love choc. Find out which ones don't have such high levels. Is processing responsible."", ""Anecdotal evidence but I feel it's worth touching on. I have 2 ounces of 70% cocoa dark chocolate every day. Trader Joe's brand. Recently had an occupational health screening in which they tested me for heavy metals and all of my blood work came back normal, no elevated lead or cadmium reading along with all the other heavy metals."", 'I am very sad to hear this']",23
787,rxYY4ddKFy8,"['I accidently bought the raw kefir ""for pets"" by raw farms and now I get it regularly to drink lol', 'I had a dream last night that my friend seasoned my cast iron pan with canola oil, and I woke up sweating in a panic', 'Humans are the only mammals on the planet to still have lactose tolerance after adolescence. We have literally evolved based on our consumption of dairy. Obviously this applies to your ethnicity and whether they farmed dairy or not', 'My dad lived in dairy. Date. Wheat and meat occasionally till he was 22.\nAnd he was as healthy as a horse but after processed foods enter our country and he became a vegan (doctors recommendation) he got type 2 diabetes 😢', 'I got my first kefir grains from a Polish immigrant back around 2002. (I live in central FL) I worked on his house for a couple of days and the first day he cooked me chicken wings for lunch with some kind of home made sauce, which was awesome. The next day he taught me about kefir and gave me a glass of grains, that I’ve perpetuated and passed to others. What a blessing. I use raw goat milk to make my kefir, these days 🎉', 'Awe man. For whatever reason I keep breaking out every time I start drinking kefir. It’s organic grass fed pasture raised from an Amish farm and it is raw. I make it at home myself. Tastes amazing. But for whatever reason my face doesn’t like it. I also thinks it constipates me. As soon as I get done with my elimination diet I will try adding it back again. I miss it.', 'Just started (thanks to Paul) making kefir from raw grass fed dairy. I look forward to it every morning', 'Paul looking straight outta Red Dead', 'I’m glad I started drinking kefir raw milk 🥛 it’s helped with my allergies 100%']",9
788,RJ5HwFvW0gc,"[""The fact that they can shell out $11 billion to victims should tell you that they aren't at all threatened with going out of business due to their business practices which means their pocket book isn't being hit hard enough with these lawsuits."", 'I try to tell my family this stuff all the time and they do not care one bit. 😮 blows my mind.', 'The EWG threshold of 0.01 milligram per day translates to a maximum of 160 parts per billion, given an assumed serving size of 60 grams, which is about 2 cups of cereal or ¾ cup of oatmeal. The parts per billion detected per food sample tested by EWG range from 10 to 1,300. So, yes, some of them cross the EWG threshold. None crosses California’s threshold, and none crosses the EPA threshold. In order to cross California’s very conservative threshold, you’d need to eat 7½ cups of the worst kind of oatmeal a day. In order to cross the EPA threshold, you’d need to eat 100 times that. When WHO listed red meat as probably carcinogenic to humans. You are all over it but now you side with an authority agency?', 'When will the US ban glyphosate like the EU and countless other countries?', ""And we certainly don't want to be drinking oat milk either!"", 'How are these companies not being held criminally accountable for all this shit. It’s destroying the quality of life for many people', 'Oats are for goats 🐐']",7
789,9J6_qoYqkSo,"['I did animal-based during my fourth pregnancy. I felt amazing the whole pregnancy, didn’t get one new stretch mark, no tears (unusual for me) and my baby is such a happy/chill little dude. Seriously, everyone comments on how amazing and alert he is. It was from eating all that meat during pregnancy- 100%.', 'My wife finally got on board and has seen almost immediate results.  More definition in her arms and just an overall improvement in her health.  Can’t thank you enough Doc!!!', 'Don’t get it twisted. He’s talking about quality grass fed meat and none of that feedlot bs you can buy in the supermarket.', 'I went carnivore and lost a bunch of weight (over 50 lbs). They asked me how I lost so much weight, so I told them. They almost immediately respond with ""oh I could never do that"". I reply ""Ok"" and move on. Most people don\'t want to hear they are eating the wrong foods.', 'Nailed it.', 'Everything Paul says is complete facts. I myself have started eating mostly meat and fruit - I feel way better now', ""Only facts. And I don't understand women who say they don't like to eat meat, like my sister for example. She just doesn't like red meat, which I feel is just a social thing she developed as a teenager from her friends in school."", 'Red meat is yummy.    Juicy.   Delicious fills a body with life', 'Based Saladino💯']",9
790,1wVbmZLb2pY,"['dude is just going completely off the rails lmao', 'He should have been a used car salesman', 'I grew up in Florida, and I remember as a kid climbing orange trees and picking and peeling oranges and eating them! I was a very healthy, active child, with a perpetual tan from playing barefoot & shirtless in the sun. There is ancient wisdom in living this way!', 'I have added orange juice to strict carnivore due to electrolytes issues - feel a lot better', ""Don't drink the pre made zombie juice that they sell at the store, make your own juice 🙏🏼"", 'It was Joe Rogan who said its sugar water while drinking corn piss liquor, high on chemical drugs & smoking 10"" Cigar', 'The medical literature also said I should be eating 4 servings of bread per day lol. Just saying. I love OJ tho', 'Fresh squeezed is great but the ones in the stores are not. They do have too much sugar', 'I love drinking orange juice in Mexico from orange juice stands. They squeeze the juice into a cup in front of you. The oranges look nothing like the oranges in the states but the juice that comes out is delicious. A 16 oz cup is less than a dollar. A liter is about $1.50.', 'Orange juice or any fruit juice will give you a glucose spike. Don’t drink orange juice, eat oranges.', 'Surely it would be more beneficial to eat the whole orange.', 'Hmmm...drink a glass of orange juice and then check blood sugar.  Are we now saying that a huge glucose spike is healthy?', 'There’s almost nothing better than fresh squeezed orange juice with pulp', 'I had spider vines in my ankle at the start of the year and been implementing you’re foods and fruit and there almost gone now! I’m pretty sure the honey and orange juice is helping!', 'Where did you get that presser? Been looking for something heavy duty. Thanks brother', 'I followed your diet and now I have fatty liver', 'Ray Peat vindicated once again', 'Only need 50 oranges to fill that glass up!']",18
791,9UijaqNt8rg,"[""We never eat past 6pm. Turn phone off by 8pm. Sleep by 10pm. It's really helped our lives! Thank you for ALL your videos! 👍💪👍"", 'Hate him or love him, he has truly escaped the matrix.', 'You changed my life. Eyes wide open.', 'I love these recommendations they are helping me improve my sleep/wake cycle.  Thank you Paul', 'Curious on why you stopped intermittent fasting?', ""To anyone who might be discouraged because they don’t have a grounding mat, or don’t live in Costa Rica or don’t have a ton of red lights to replace blue lights with, or just you don’t want to give up the phone as early…\n\nI average four hours or more combined of REM and deep sleep per night, and the biggest things I can recommend are:\n1. sunlight early after you wake up. Prioritize this.\n2. watch the sunset as much as possible but don’t stress about it if u can’t.\n3. Fall asleep at the same time and wake up at the same time every day. I do midnight to 8am.\n4. Blue light glasses help a ton in my experience. \n5. Give yourself time to wind down and relax close to bed. There’s a lot of evidence that shows people who give them selves time every day to literally just unplug and not have any responsibilities to worry about better health markers across the board and recover better.\n6. No massive meals and minimal liquids within 2 hours of bedtime. I sometimes snack an hour before but we’re talking like a banana or a single cookie or something. Keep it light.\nHope this helps!\n\nedit: everyone up in arms because I said cookie. Y'all, some of us are animal based 95% of the time and leave room to live a little. Relax."", 'Did you are awesome! You inspire me everyday! This is the life I want to live even if it’s not all the time. Love videos of you in Costa Rica living it up. Good for you man good for you. ❤', ""I'm on a carnivore journey because of you. Eventually I want to add fruits and honey too. Thanks! And keep up the good work!"", 'Damn. This is what the good life truly feels like']",9
792,UJlvVfHRCFU,"['I’m never giving up vegetables. Onions, garlic, potatoes, and bell pepper are too delicious.', '*In a years time*\n\n*Saladino:* I suggest eating vegetables!', 'My feel so much better removing vegetables  and eating minimal fruit. I’ve increased meat and animal fat and feel amazing!', 'the humbleness is phenomenal', 'Between all these different health experts and their various diets / recommendations, there is one thing they all agree on: NO refined sugars and NO processed foods.', 'Because doctors want to medicate you , they get kickbacks on prescribing you medications.', 'I stopped 95 % of veggies. No more Heart burn. No more loads of Gas. 😊', 'I haven’t been able to get good sleep for weeks because I’ve been itching when I lay down and can’t feel tired, I cut out gluten seed oils processed sugar and most vegetables (I still eat carrots) and my sleep has been improving', 'I think the biggest problem with veggies isn’t the defense chemicals… it’s the fact that they are sprayed heavily with glyphosate in the US', ""It's not only the defense chemicals but the pesticides. My unproven theory is that if these pesticides are present in the vegetables when you consume them, then your body might trigger an immune response and your body might think that it's not the foreign chemicals causing havoc in your cells, but the vegetables themselves and that's how you can grow allergic to stuff humans have consumes for centuries."", ""Im surprised he didn't launch the veggies across the isle."", 'This is a much better take. The vast majority of Americans don’t need to remove veggies. They need to remove all the garbage processed foods they eat. Dave Asprey’s book demonized kale more than it did the host of problematic foods that most Americans eat. We need to eat real food. That is the main thing. I agree that certain people do better with or without certain whole foods. Some can’t handle nightshades. Some can’t handle histamines. Plenty of roads to go down if you have health issues. But there are a lot of stops before saying vegetables are your main issue. Start by eating whole foods and go from there.', '""Eat your fruits and vegetables!""\n\nYes, for the former, no for the latter.', 'Love this Paul. Being overly dogmatic isn’t good for anyone. We aren’t all the same and some tolerated veggies just fine. I however am not one of them. Every time I eat veggies I get super bloated and constipated. Maybe one day when my gut is healed I can add some back but for now it’s a no.', ""It's nice to see some middle ground. I think people tend to get too dogmatic in the health and wellness industry."", 'It never occurred to me that I could remove vegetables and be healthy until I found your channel. I haven’t had debilitating gut issues since removing them from my diet. Thank you.']",16
793,q5eXh6yFR0s,"['“Im sensitive to seed oils”😂', 'When sauce is a secret, you know to run and avoid it like the plague.', 'Just don’t eat it buddy . That’s all you gotta do', 'Mayonaise, ketchup, and pickles make up thousand island type sauces. Of course, they have soybean oil and HFCS or sugar.', ""Why is this guy harresing min wage workers ?\n\nThey don't earn enough to deal with this sort of 💩"", 'Wow at the comments. Shows people don’t care what they consume. Good luck America.', 'Doc is annoying the employees and coming across as entitled.  Just ask for meat or any animal protein with NO sauce. Duh !🙄', 'Thanks Paul for everything you do', 'Funny how processed food is so cheap but healthy raw food which requires 0 ingredients are super expensive 😅', 'The secret is Red40 😂', 'the employee who hasn’t had animal sauce 😂 that’s impressive tbh', 'The flying Dutchman 👍', '“Bro please leave the store”', 'I think overall everyone did great.', 'Just get the double double animal style lettuce wrap. It doesn’t have to be serious all the time and I get it one a month', 'Okay, I draw the line, In&Out is not to be messed with. 😂']",16
794,Pm-TuyXPofo,"['“Hey man, that’s already a dozen beers, don’t you think you should slow down?”\n\n“Nah man, gotta raise my gut microbiome”', 'I feel like I’ve learned more about food from you than I have in my whole 35 years of living', 'It has begun. The gradual re-acceptance of vegetables has commenced', 'Yoghurt 🥰🥰', 'Cabbage (fermented) is back on the menu boys', 'Love kefir and sauerkraut! Look at eastern cultures where they been eating these foods for thousands of years with zero problems.']",6
795,NWaC-KCLdhM,"[""Best point is from Paul that when a person makes intentional choices about diet they are already ahead of the game because they're *thinking* about nutrition and health."", 'You could say Russel’s diet is ‘Bland’ 😂😂', '""Salad in ya name, but not in ya game.""', 'Paul looks so healthy it’s crazy', 'Paul’s a great guy to represent this sort of diet, no tribalism or ego involved at all just research and a genuine care for human health.', 'I love Russell, good to see Paul on his podcast. Both very smart people in their space', 'Russell is only a couple years older than Paul, which one looks younger and healthier...', ""Two amazing people talking to each other on stuff that's very different. I love it."", 'Saladino looks healthy af', 'Paul, just wanted to say your heart and soil team is amazing. Theyve helped me a lot and are quick to reply❤️great team! Hope you can shine a light on bee propolis and royal jelly. Your thougts on them with crohns diaease in mind. Thank you!', 'Next one is doctor mike! He seems like an openminded doctor but would LOVE to hear you both talk.', '*Paul STEAKadino* 😂', 'When two final bosses meet', 'Top man Pauls information has changed my life.', 'That salad line was clever.', 'saladino goin 🆙']",16
796,79p7ZHHiFwo,"['Super impressive to see a 70 year old sprinting fast like that, faster than people more than half her age', 'Oh my God, his mom, running and laughing, wow', 'Man, his mother is truly an inspiration. I need to get back on the carnivore lifestyle 😓', 'I need to work harder on convincing my parents to make the switch, but man are they stubborn haha. They see the great results I’m having but still wont believe in it :/', 'glad you guys are collaborating, both of you have helped me alot', 'For a second I thought somebody was stealing your video style lmfao 😂', 'Best collaboration out there!!', 'add in some eggs and thats me', 'Holy shit. Grandmas sprinting!', 'On week two and feel very blessed. Thank you sir!', ""2 legends 1 video. Both of y'all have helped me transform my health!""]",11
797,Fk1Seipqc3I,"['I legitimately have sun scars on both of my eyes from long distance running in the day time without sunglasses, so I’m just going to listen to my Optometrist on this one and wear sunglasses.', 'You gotta wear sunglasses in certain situations like when I mountain bike i do. But yes I agree we need that sun light to thrive!!', 'Me: *Breathing air*\nPaul: ""Why I don\'t breathe air""', 'Definitely wearing my sunglasses. I have light sensitive eyes and I’d be crying all day without them.', ""First thing? No. During the day while I'm driving and it's a damn laser beam in my face, absolutely."", 'The sun rays have seed oils in them 😎', 'I have very light colored eyes.\nI wear sunglasses often because I tend to headaches in the summer from eye strain.', 'You wouldn’t be saying the same with my near translucent blue eyes which make me squint even in cloudy weather.', ""Having routines makes your brain happy. Do as many things as you can at the same times each day week or month.  It will improve your life so much and you will notice automatic mental reminders popping up that it's time to do something."", 'I stopped wearing shades except when absolutely necessary. A good hat works wonders.', 'I don’t wear sunglasses usually, but sometimes I absolutely have to. I have blue eyes and there are times when I can’t see a thing without sunglasses.', 'Sun light has seed oils', 'Love seeing your Costa Rica setup. IT’s motivation for me. Thanks Paul', 'Here come the oatmeal and sunglasses addicts with their pitchforks and torches 😬🙈😹']",14
798,QwZ_I35iSpw,"['Ban pasteurized milk\n⬇️', 'Yes !!!!!\nWe’re living in a fucked up, corrupt world, and we must change this !', 'This is a ""crime against humanity"".', 'Raw milk is legal in Maine. They sell it at the local Amish store. Raw butter too', 'govt should not decide what we eat', 'God bless Texas.  I pick up my raw milk directly from my local dairy.', 'I’m so glad that you are using your voice and reach to bring awareness to this! Thank you!', 'They have a website where you can type in your location and it’ll show you the closest place to purchase it.', 'I visited California for the first time last week, and Raw Milk was at all the supermarkets. It needs to be like this everywhere', ""Paul, it's because it's about money, not health. That's the sad thing. Thank you for being a voice for the few."", 'Bingo, it’s healthy, therefore it’s illegal. Welcome to America.', 'Make milk great again!', 'I hope it changes soon, Iv been told farmers have to dump a lot of extra milk out to keep the prices going up on milk it’s crazy what’s going on in Canada and the USA', 'Meat will be next on the list... Guarantee it. All part of the plan', 'Decriminalize milk!', 'Raw Milk tastes great but its way too damn expensive for the average person/family.  One gallon is 17 dollars.', ""Continue sharing the truth about food.\nI love the combination of raw milk and honey it tastes soo good I'm addicted to it ❤.love from ghana paul""]",17
799,DLkK4r37qLU,"['She keeps looking over at her man, while he nervously drinks water', 'She is so blazed!', 'In other news - Glades stock plummeted 50%…', 'Joe Rogan did an podcast with a leading scientist in this field called Shanna Swan if anyone wants more depth on the issue.', 'ah that might explain the identify people', 'Can we use essential oils instead of these perfumes?']",6
800,936mFN4jAyM,"['Skin advice I agree with. w\nWe never wore sunscreens, mum would let us get red, then at night put cold tea on us, dry us, then rub olive or coconut oils into our skin. . even now at 68, people compliment my clear skin.', 'I used sunscreen for more than 12 years. My skin are sensitive but when my health is improved to be better, my sensitivity of my skin is decreasing. I dont use sunscreen for 1 year now. And my skin is better.', 'Wow. Dermatologists are going to looooove this dude', '99% of soap on the market is worse for you than oils on your skin', 'I noticed vegetarians or ppl on raw foods are so wrinkled n looked older.', 'Hi Paul I love your channel I have been on a roller-coaster health journey for last 5 years... I was s.a.d☹️😝 pesca😢, veg🤮, then alkaline vegan.. I started hearing about carnivore this year and started feeling better on it, then I found you❤❤❤ I resonate so much with your info and feel you really understand diet since you were vegan aswell, only X vegans understand the full diet spectrum 😂 thank you for all your work I really enjoy your videos and information thank you Bless you❤', 'I travel half time for work. It is so hard to have social interactions with coworkers at restaurants and not sound like a prick', 'This dude is crazy.', 'Why would people turn a beautiful sunflower into toxic waste?', 'Seed oils everywhere']",10
801,EBo0DtNH9oQ,"['Thats why Michael Jackson stayed in such great shape. He moonwalked everywhere he went *Hee Heee* 🕺', 'When I injured my knees last year, walking backwards was one of the exercises that helped me rehab them back to normal', 'I walk backwards up my steep hill after walks. I feel it has helped to correct a “loose knee” condition.', 'Ben coming outta left field 😂 the collab the world needs', 'Always has to call em out on something😂', '""Gotta lose the shorts bro""\nPause', 'These two people have fixed more people than the entire history of the U.S healthcare system.', 'This is proof that every time you walk backwards, kneesovertoes appears out of nowhere to explain all the benefits.', 'Bro the two men who influenced my life the most', 'The collab we all needed', 'Paul just wants Ben to take off his pants for him, nice trick', 'I’d like to imagine Paul asks these questions randomly throughout the day and somehow that manages to conjure up just the right cameraman and person to make a short collaboration.', 'absolutely legendary collaboration', 'I wish nudist carnivore will be acceptable in the future😅', 'Were you trying to get him to sun his balls while walking backwards', 'Love this collab 🔥💪🏾', 'Amazing Fellas 💙💙🙏🏽🙏🏽🙏🏽 All Glory To God']",17
802,7uKoY8w7m3M,"[""I BMX'd today and took heart and soil before and I feel amazing, fully in the sun with my shirt off"", '""You look like a 50 year old retired skateboarder...""', ""Ex-bodybuilder here. Mid-30s. I'm right in line with this guy. I love being more 'functional' in nature, not saying you can't spend endless amounts of hrs in a gym and not be functional. Good luck finding your groove, everyone. Love you all and support your 'fitness' journey."", 'You should get a summerboard lol I use it to get fit during the summer for snowboard season and it’s insane', 'I agree.  I prefer to crawl around like various animals at my local park.  Really clears my mind and get a whole body workout at the same time.', 'Combat sports is also good for this', 'Admire the diet man but get married and feed 15 children right 👶👶👶👶👶']",7
803,Mfpnc8rnIcc,"['I’ve heard Paul say “choline” more than I’ve written my own name lol', 'Raw dairy is a staple of my diet. You got me on that milk and honey. It’s addicting.', ""Don't have to tell me twice 😁"", 'As a Frenchman I can confirm that you should indeed eat more cheese', 'This guys awesome. Saved my life!', 'It just sucks that the REAL good stuff is so expensive', ""As soon as I stopped eating so much cheese I stopped getting pimples as much... I'm confused \nIt was real cheese fyi"", 'We eat tons of cheese and we’re not fat. In fact, we’re thin, active 65+', 'Dont eat American cheese tho']",9
