,video_id,comments,num_comments
276,pPJZMqF2828,"['The amount of work these people go through to create a sub-par tasting, vitamin and mineral poor, substitute is fascinating.', 'Her meal needs a CVS receipt to list all the ingredients it contains\n\nHis meal is probably beef, butter, and salt', 'Eating animals is weird to her so she makes something that she says ""tastes just like bacon"". No ma\'am, it does not.', '""Eating animals is weird to me so I\'ll emulate animal products as closely as possible with things that are not animals""', 'Notice that meat eaters never try to make meat look like vegetables?', 'The way I laughed out loud when she actually said: ""Eating animals is weird to me so I\'m making tofu bacon."" Vegans just make fun of themselves at this point.', 'I don’t know about that fabricated food, but that steak looked pretty darn appetizing 😊😊😊😊yum', '""eating what my body is hungry for is weird to me so I\'m gonna trick myself""', 'Dr Shawn Baker is the man. Thanks so much for making this information available to everyone for free! You are doing God work!', 'Eating fake meat (vegan imitation) with so many ingredients is weird to me! 🤢', ""It is sad how people miss bacon so much.\nFunny, I don't miss sprouts or anything green. 🤔"", 'Food like that 100% will give you butt cancer😂', 'So much work for so much damage to your body.', ""Eating animals is so weird to me that I'm going to go through Great Lengths to pretend that I am eating animals."", 'I bet it does not taste like bacon. At all.', 'Why re-create animal foods if you find it so weird to eat. Virtue signalling to the extreme', '""Eating animals is weird to me"" so instead I\'m going to make food that imitates, the look, taste and texture of animal products from highly processed, refined plant foods that have no nutritional value to pretend like I\'m saving the planet.']",17
277,x_nThV5AQLI,"['Paul Saladino when his fruitarian diet catches up with him!😂', 'I hate seeing obesity in animals more than seeing humans this way. 😢']",2
278,8MnURK1lPn0,"['No need to say anything. Actions are louder than words! 🥩🥩🥩', 'Vegans:  ""you just weren\'t doing it right""', 'I think there’s a lot more than just vitamins, meat is just fundamentally different from plants']",3
279,W3UvrIddyEI,"['Everything Joe Rogan said is how I feel when I just go straight carnivore. Once I do it I don’t crave carbs and sugar. I feel great and I want to keep feeling great.', 'I was getting the shakes in my hands like someone with Parkinsons. Switched to carnivore to loose weight and i just noticed ny shakes are gone.', 'Amen!! I love eating only CARNIVORE foods!!', ""It's amazing that Rogan is so much more credible than Harvard."", 'I see the happy food movement in your body! I do the same when I’m enjoying my steak', ""How can you look at Dr. Baker's physique, what he eats and claim meat is bad for health?! Imagine every human look like that... That's how I will look before I am Dr. Baker's age"", 'I crave meat no matter what I eat.The more meat I eat, the better I feel. When I eat other crap, indigestible trash like bread, broccoli, leaves, roots, or stuff thats loaded with ""fiber"", I feel like crap.']",7
280,Ut65u69y5tI,"['Doggo is like ""Please let a piece fall. Please let a piece fall"".', 'I have ribeye every day. I used to have 2lbs of ribeye daily but you know... $$$ So now I have one ribeye and 4 fatty burger patties to lower cost. Still loving it though!']",2
281,N2AL40HhFcQ,[],0
282,rq8fV-MVW2c,"['Lab grown meat should be stopped at all costs 👎', ""He's feeling oilright."", 'Never skip synthol day!😂', 'I hope this is photo shopped']",4
283,43qvTLp97T4,[],0
284,mMGwmbLN6xs,[],0
285,LfpFQOCV8y4,"[""Imagine what this kid will look like and how strong it will be at Dr Baker's age. We need more babies like this! 🥩💪"", 'My grandma was feeding me liver and kidney at 4 months old, so I would ""get a taste for it"" she said. Well it worked because I love all kinds of offal - liver and heart is my favourite.', 'My sons first solid food was a plate of ribs at maybe 4 months.  One taste and there was no way he was giving it up.  He sat there for the next hour memerized by it.', 'When i was a kid, one of my favorite things to do was chew on a steak bone 😂', 'My sister choked on a piece of steak at the age of about six so I was probably five.. my parents grabbed her by the legs and shook her to get it out.. most terrifying thing I’ve ever seen in my life!! we did finish our steaks that night they were amazing!! didn’t deter us at all. MEAT👊🏻', 'Showed my 4yr old son, who said : ""GOOD BOY! Good boy eating your meat"" 😂❤']",6
286,xdLA4Cyz2XE,[],0
287,sfh4dN-kAmY,[],0
288,N-mQcM17jfM,"[""I like the meat, but I don't like the music...""]",1
289,Wo4cGoeWQdc,"['Dr Baker! You gave me the information to go from 542LBS to currently 370LBS. Almost 200 LBs down in 1 year. I feel great and am in the gym everyday. I am now a 6\'7"" monster and getting better everyday. Love the info and dont stop. You are saving and changing lives!!! THANK YOU']",1
290,f574YiGJy0I,"['The last time I commented on a steak, I was lambasted with correctional comments. So I shall not fear the steak hordes and comment again.   It needs an extra 90 seconds on the flame.😁', 'I like a steak so rare that a good vet could bring it back to life', 'Perfection!!', 'Perfect!!!', ""That's exactly how I like to cook my steak rare to perfection.🥩""]",5
291,lts_DWwuX30,"['Made my mouth water.', 'Hulk Smash!']",2
292,axx6HuAHVEA,"['Dr. Baker,\nI love seeing this side of you!  It is a great complement to your analytical side and shows how human you are and I believe it will help folks relate to you to spread the word.  You are a true genius!', '*Wife still hates me..* had me dying on the floor!', 'Ok, ya got me with the dog identifying as a chicken thing. 🤣', ""From tooth paste to butter taster... I'm literally LMAO 🤣 because that look on your face eating butter 🧈 had me laughing out loud! You caught me off guard with that one. The wife will always hate you so hang in there, be strong... hahahaha 🍖🥓🥩💯😎"", 'You had me up until ""toothpaste taster""..😂❤', 'Hey Doc!\nYour humor is truly twisted.\nI love it!', ""My wife hates me too, but she won't admit it.  I guess I should still have burgers tomorrow"", 'I blame the fluoride in the toothpaste. heh.', 'Toothpaste taster 😂😂😅', 'You have lost your mind in the BEST possible way!!!  Just priceless!!!!!😂😂😂😂😂', 'Hilarious! "" My wife still hates me but we\'re getting there. One day at a time"" 😂', 'This is almost my life, but a lot worse. But hay the carnivore diet is helping me not be a pansy ass anymore', 'Bahahaha. Love the Q-tips 😂', 'Your comedic talents are outstanding.  😂😂😂', 'Just make your wife a ribeye', 'Hi Doctor. I am honored to be the first to comment. This is funny. I have celiac. This diet is so beneficial.  No more food poison.']",16
293,6a1lKgItPJ8,"['So Shawn has come out of the closet — he’s a comedian … VERY GOOD', 'Kudos to you for actually attempting a bite of that nasty frankengarbage!', 'Omg dying!!!! The VEGAN at the end!!!!!!!!😂😂😂😂😂😂', 'They are getting better every episode!!!! Part 4 please!', 'Who knew Dr Baker was this funny?!!!', 'LOL this is so accurate! I’m vegan and I have a carnivore coworker 😂 we love making fun of each other', 'This made me burst out laughing xD\ndrowning plant food in butter is definitely a memory and a half. thanks for taking one for the team xD']",7
294,NPH2uZDZBRk,"['Ladies and gentlemen, we have now found our new favorite series.', 'I think this guy is one ribeye short of a full rack!', 'That blue wig gets me every time😂', 'Honey is classified by the fda as raw meat, he’s no liar carni Fr fr', 'Shawn goes Saladino!']",5
295,Oamnd6X9zzw,"['The purple haired vegan had me rolling!', 'Kerrygold is some damn fine butter.', ""Shawn, please continue these skits you've been coming out with! You're a man of many talents! Thanks for the laughs!!"", 'The Bambi shirt made my day!😂', 'He has to do more vegan parodies. That was awesome', '""I got room for 3 grapes?! Awesome!"" 🤣\n\nThe calorie counter is the most hilarious of them all.', 'The vegan 🤣🤣🤣 the vegan!!! 😆😆😆', 'Haha.  You are too jacked to play the vegan', 'Oh my goodness, Bambi is just like my almost vegetarian brother in law……goes in kitchen after Thanksgiving dinner to rob turkey carcass of dark meat, telling me (as I clean up) he only eats the dark meat because it is better for you than white meat….but only ate salad and veggies in front of the rest of the family!!', '😂 why did the keto dude have a big gut?']",10
296,cSC63lljkts,"['Pill pushing pimps in\nbutchers coats- Joe Imbriano.', 'Wrong!\nThey want you back in 4 weeks!\nThey can’t make money on a 6 month schedule!\nRidiculous 😂', 'I will not tell my doctor that I am 95% carnivore.', 'The LDL part of the conversation was me today with my endocrinologist. After refusing meds then she offers natural ways to address the problem.', '😂 yep every doctor I’ve been to doesn’t care about fixing the problem, they just want to fix the symptoms. It’s very disheartening to be sick and not able to get answers', 'Carnivore for the best health.\nThank you doctor Shawn Baker!\nGood one!\nRibeye Rules!', 'Automatons running on flow charts. Not free thinkers, nor creative, investigative thinkers.', 'Now you have dementia from taking statin’s. 😂', 'Seems pretty accurate. Don’t get me wrong. I know there’s life-saving medicines, but it seems they push meds for a lot of medical conditions that we could remedy with food and exercise.']",9
297,cipSo0L9Jmw,"[""kiltz's ice cream: \n1pt heavy whipping cream\n4 egg yolks\nI use a drop of vanilla extract\n\nstir, freeze"", 'I don’t get cravings, but always have cooked bacon on hand, in case I get hungry.']",2
298,kxR0Xvftfj4,"[""This I know - (in summary) Dr says endometriosis- full hysterectomy- 6 years hrt- Dr learns I'm carnivore- I hear I'm going to be in massive pain. Why? Endometriosis doesn't just go away!\nI dove into carnivore- zero sugars starving endometriosis like cancer. Inflammation down,  weight loss, energized, health continues. \nHaving carnivore knowledge and zero sugar choking endometriosis to its smallest - leaves me living my best life. Zero medications- zero sweetners  - lots of beef and fat to heal. \nThankful you've brought this topic to carnivore.""]",1
299,Rhfz6-kfrk8,"['If I eat fruit it is back to craving carbs.', 'Look at Dr Baker and then look at a vegan doctor.  Enough said!', 'I just experimented today, I ate one banana and my hunger was through the roof, I was not full with my normal daily meat consumption. I had to eat almost double to get full and satisfied because I added one banana.', 'Carnivore for the best health.\nThank you Doctor Shawn Baker!\nRibeye Rules!', 'I added fruit for 3 weeks and because it stopped me going into ketosis... but also starved me of enough carbohydrates, I struggled at work roofing in the Australian heat. And I mean really struggled with exhaustion and mental clarity. When I stopped fruit and went back into Ketosis my energy and clarity came back...I could work all day and not feel fatigued at all. Carnivore all the way for me!', 'I stick to Lion Diet...100%😊', ""I cycle it. I do just eggs n Ruminant meat 1 week, next week I'll do fish and steak and maybe low calorie fruit like strawberries and next week ill indulge in red meat and any fruit i wish and honey, then i go back to eggs n steak a full week, rinse n repeat and I feel really good. Makes me feel I'm not missing out and i have 0 cravings for sweets or junk food"", 'First time I did ""carnivore"" for close to a year, it was meat and fruit. It eased my Lyme symptoms and I felt great, but I was still always hungry and binge eating especially after eating fruit for dessert. Now I\'m strictly meat and cheese and I never imagined I could feel this good. And I can\'t even think about eating until I\'m truly hungry.']",8
300,QSZPyn_DUHw,['I’ve been without a gall bladder for about 22 years and l have suffered with loose bowels. I now take ox bile salts. I started out taking a full tablet at the beginning of my meal and that was just way too much. I reduced it to 1/4 tablet and that wasn’t enough. I now take 1/2 tablet and it works perfectly. I wish I had known about this years ago.'],1
301,aBIWyObKjUI,"[""I'm starting week 8. I gotta admit I was skeptical. I just got my bloodwork results, and the doctor told me to keep doing what I'm doing.  You are a huge influence for me and many others. You keep doing what you're doing.""]",1
302,ljK_reIyhRo,"['I need that on a T-shirt ""Give me a bunch of steak and I\'ll turn it into something beautiful"" lol']",1
303,2HBskksF0vQ,"['Stick of butter for me every day, lost 30 lbs the last 3 months. Bbbe plus coffee and electrolytes and that’s it for me. All issues related to inflammation gone or healing, and I feel GREAT.', 'I require an insane amount of fat or I have no energy. Butter is cheap and tasty.', ""I have found that I don't need as much as when I started, but I still need to occasionally add more when I'm feeling down. The fat is calming and allows me to reduce antidepressants."", 'My poop tells me how much butter to consume. Too hard, eat more, too lose, eat less.', 'In regards to """"eating sticks of butter"""" it was a recommendation from Dr. Atkins from his books... Stating that 20 gr of carbs a day start the 2 week induction diet should kick a person into ketosis. However , some people are more resistant and thus he suggested to keep lowering the carbs to start ketosis. Then as a final step to start ketosis, if all previous had failed, was just a stick of butter... No carbs no protein just fat to switch the body over into ketosis.  This """"eat a stick of butter"" .   ❤', ""The opening sentence floored me. Not just butter, STICKS of butter lol. It's just a funny sentence. I love it."", 'Butter really good for people with thyroid problem and it is hormonal issue like hair falling or women issue', 'I went with this butter trend and was eating half a stick a day. I rapidly gained weight so abruptly stopped.', 'I felt a great calm since first whipping butter into my coffee, not giving that up!!', 'Stick of butter a day carnivore for many years. You can still be lean.']",10
304,Za8ovvljc3c,[],0
305,6xNDuioTbOE,['I am glad Dr. Baker has the guts to share his knowledge.'],1
306,dVpO6WK6wU8,[],0
307,nQijIMXR6tg,[],0
308,FPR5ZzO2KM0,"['Ribeyes ⭐️ Ground beef with boiled eggs ⭐️ Seafood ⭐️ Bacon and eggs ⭐️ Sausage and ground beef mixed together with eggs ⭐️', ""Eat bacon at every meal. Doctor's orders.""]",2
309,RTrNDjxAJVI,[],0
310,T5-RJKkqEKg,"['I lived in France for a year and found that they have great laws concerning foods.  All of their butter is from grass-fed cows.  All their meat is from grass-fed cows.  They take the gustatory sciences seriously there.', ""I live in France. All beef MUST be grass fed by law if it is sold in the market or butcher shop. It's actually against the law to feed cattle commercial feed."", 'They eat more like the US in the 50s.']",3
311,QACrg5Z2CSU,[],0
312,PBKBLrcn6Pc,"[""It's time to start telling people\nYou're not fat, you're fitphobic."", 'I thought it was already 80 percent, based on a walmart shoppers in my Dallas area😂', 'It’s everywhere I look. It’s here now!', ""Sadly, I think we're already there.""]",4
313,MQNZoVv1fVY,"['Carnivore 27months and have healed a number of debilitating illnesses.  My Electrolyte drink is Celtic salt, raw apple cider vinegar, juice of 1 lemon or lime and filtered water in a big glass of water.  I do not have funds for buying fancy formulas and i feel food based is better anyway.  Cheers from New Zealand 🇳🇿💚🌏💚', 'Love the quick hit videos from baker.  Keep ‘em coming.  Is carnivores don’t really\nHave that many people\nWho understand us - so this freestyle video is great!']",2
314,GjXwO7-y684,[],0
315,t5waiPUgAMA,[],0
316,Zy7iII5Xi6M,"['I agree. The moment a child get teeth, they should be fed healthy meats regularly instead of child specific packaged snacks', 'I wish more parents understood this.', 'We are all humans . Humans are carnivores. Therefore children need the same diet as adults. Just more']",3
317,J3YgmyAPclY,[],0
318,cmLtkiMTceA,[],0
319,MhqOk-kOnOE,"['Same!!! The worse critic was my brother in law just this past weekend. He’s a general surgeon, has only been a dr out of residency for maybe 3 years. I told him Dr Bakers and Dr Berrys opinions meant more to me than his. He asked how long they’ve been doctors. I just said a whole lot longer than you. It’s incredible how people can see the obvious positive changes in my health, but are so quick to disregard it because I don’t eat the doughnuts and cinnamon buns they bring to our house.', 'That’s what is so amazing, you look great, are physically and mentally fit to the point where they ask you what you are doing then proceed to tell you how bad for you it is.🤔', 'Everybody my age has "" Their doctor "". I\'m eating 2 lbs. of beef ,4 eggs ready to take on the Dallas Cowboy Cheerleaders. HolySmoke does Dallas!', ""Is this from a larger interview? - I'd like to hear more from this guy."", 'You look great!! CARNIVORE is wonderful!!', 'If people would just try it !! Carnivore is the best thing I have ever done for myself,  physically and mentally', 'Very similar to my experience.  Keto healed my fatty liver and progressed to carnivore, which makes thngs even simpler.']",7
320,T0Wkzvx6tuY,[],0
321,LCUTcCt4Tlc,['After church and before Bible study they bring in 5 boxes of donuts. I would guess all who indulge had breakfast. Some people can’t stop at one donut and there is never any leftover. Then they all hurry home to eat lunch. Processed food drives hunger'],1
322,aFGktsOEUC8,[],0
323,ug2pteBai7U,"['One little ""treat"" can turn you right back to where you were. Food is an addiction. What happens when a recovering drug addict treats (relapses) themselves? They\'re right back where they were.', 'When I think I deserve a treat, I treat myself to a 32oz tomahawk steak.', 'We need to be in tune with our true hunger signals . Too many eat emotionally . If you’re not hungry , then food is not the answer.']",3
324,hf5mKPtMpyI,['I completely stopped Hershey products cold turkey when they pushed homosexuality/trans movement. I used to eat a lot'],1
325,_cQ_OP1rpCE,"['I was a carnivore for 10 years, a raw vegan for 5 yrs and back on carnivore since March.. Being a vegan for 5 years almost completely destroyed my physique..', 'That was EXACTLY what I had every single morning!!!\n\nI would wake up, come out for my coffee, and if anyone spoke to me, I could think of my answer, but completely unable to speak it. \n\nIt would take me a while after waking up to actually be able to start speaking. \n\nSo thankful that I don’t have that issue anymore!!!! Plus the weight loss, but definitely all the other symptoms too.']",2
326,2k-rGxPCHv4,[],0
327,SVopUuLLgHo,"['I’m 38 treated my body horribly my whole life and been deficient in iron most of it as well. I can’t get enough of this way of life so bring on the beef 🥩 and it’s liver I’ll keep eating beef and let the plant eaters quiver 😂', 'I got iron overload on  carnivore: deadlift went from 225 to 315 😂', 'I’m anemic so iron is good for me']",3
328,YKGpM6Jtmk4,"[""Don't let Bill Gates find out about this......"", 'If that happened to me I would be really ticked off.', 'A friend got a bite a couple years ago and it lasted about 6 weeks for her. Thank God it was temporary', 'The situation seems “engineered” to me…']",4
329,-ZOLe4kO7AE,"[""That Malden Salt is so beautiful, you don't even want to use it. Just look at it. Glorious flakes of perfection 😍""]",1
330,M_HDQ7Ls6eI,['I visited my local grocer meat dept until I was first name with everyone. Now they inform me of every sale/deal/markdown and even hold stuff if i ask. Social connections are important folks.'],1
331,6kWwh2AXAUA,"[""I was a blood transfusion technician before I decided to change careers and get out of the lab. I can't help getting snarky when people tell me I should be close to vegetarian because of my blood type. I ask them why my ABO and Rh groups get to determine how I eat but none of the other blood group systems get a say. Don't Kell, Lewis, Duffy, P, Lewis, Kidd, Lutheran, MNS or any of the others matter? It's amazing how few people realise how strange a blood group diet is. Horses, whales, dogs, etc have different blood types and all eat the same diet so why would our blood groups be any different?\n\nI tend to get a deer-in-headlights stare and a quick change of subject"", 'Did our ancestors have a way of knowing what their blood type was in order to choose what diet was best for them. They all ate what they could hunt, grow, or gather.', ""I've been 99% carnivore for over 20 years I am type A pos"", 'well, cows have more than 800 different blood types, and they all eat grass. so, I would say belonging to a specific species determines what you eat, not blood type', 'A+ blood and Carnivore works for me! Meat, fish, eggs and dairy.', 'The Japanese have developed a strange obsession with blood types based on… absolutely nothing. But some use them as a guide to such things as who to marry. It’s bizarre.']",6
332,b2ZfFeMUfgk,"['I’ve been eating carnivore for 3 months now: yep; less earwax. Yep; less body odor. Yep; no sunburn! 🥳 I hope all the skin tags and seborrheic keratoses also go away!', 'I live in the high desert of southern New Mexico and would usually sunburn once during my first outing after winter and am tan for the rest of the summer.  Now I just tan.  My skin gets a little flakey two weeks after my first long exposure.  I agree with the teeth comment.  My teeth are no longer sensitive to hot or cold!  I love being carnivore and love not caring when others pitch a fit.', 'Here’s one for ya. I live in NE Ohio and we get a lot of mosquitos, some years, which do not bite me nearly as much, if I keep my sugar intake near zero.', 'Less arthritic pain & swelling. Way better mental clarity and I sleep better after only 14 days, also poop way less, overall feel better and better energy.', ""I have definitely noticed that I have a lot fewer vegan friends. I'm not mad about it."", 'All my scars have faded. Most of them I can’t even see anymore.\nI’ve been carnivore for six years.', 'My skin has never been prone to sunburn, but I used to be a prime target for mosquitoes.  Now when I am out, the mosquitoes target others and leave me alone.', 'Skintags of many decades went!', 'I followed all the low fat BS for decades. Brurnt like crazy. Bought 100 sunblock. \nWent low carb 13 years ago. Rarely wear sunblock.  Only in extreme situations.  Have not burnt. And I kayake every day possible for at least an hour.', ""I've never used any deodorant, and not even a shampoo, for the last 3 years in which I followed the carnivore diet. It's amazing."", ""Definitely relate to less body odour. I can't remember when I last bought deodorant."", ""I started carnivore 30 days ago. My overall happiness and attitude is significantly better. Also I have a big increase in sex drive. I'm guessing my testosterone levels are higher lately. I'm 47 year old female. I will definitely be carnivore for the rest of my life !"", 'All of those, and my teeth feel stronger and cleaner.', 'I can concur with all 3, being a CARNIVORE!! IN MY 12,th month!!']",14
333,zBSfAQaNFhY,"['*No farting, less sweat, hiccups, nose congestion, coughing, clear skin, easier to breath through nose not mouth etc.*', ""Biggest changes I've noticed, No carpal tunnel flair ups and hemorrhoids just went away"", '1 month Carnivore:\nBetter sleep\nSoft heels\nNo pimples\nNo cravings\nRelaxed mood', 'Hey Shawn\n86 years old, male. Carnivore for 2 years. Had a very obvious bald spot on my crown. It has totally grown back. Growing hair on my arms again. \nWas pre-diabetic, gone. A1C—-now in the high 5s. I feel great, nothing wrong with me that I know of. (I know it’s coming).\nYou have also turned me \ninto a rower, just love it. \nThanks Buddy.', 'My sense of smell is a lot more stronger! Maybe that’s a curse! 🤣 I’ve been carnivore for 6 months.', 'No gas, no underarm odor, overall calmer, more energy, hair/nails definitely, less hair comes out after shampoo, clearer skin, less dry skin, no plaque on teeth, much less arthritis pain, much more active, no white tongue ewww… love carnivore, 7 months strong, zero desire to stop, biggest smile daily when I sit down to eat my T-bones and or chuck roast w redmonds salt!', 'Don’t forget no body odor, haven’t used deodorant in 5 years now 😊😊😊', 'I’m about to turn 54 and my hair and beard are growing better than they have in years after just over a year of carnivore 🎉', 'My eye floaters have significantly been reduced as well as my eyesight improved.', 'The back of my legs would itch so bad I would leave sores, I noticed that has stopped. My eyesight has gotten a little clearer', ""Skin tags are gone. I don't sweat nearly as much as I used to and I don't get sunburn very easily."", 'Carnivore is the absolute only thing that cured my athlete foot issue. Meds were not touching it.', ""I experienced all of those plus more!  My hair had gone completely silver grey, but now I have color again, and it didn't come out of a bottle."", 'I don’t sunburn anymore, I can finally tan; way less plaque buildup on teeth; I don’t get morning eye crusties anymore; I don’t fart; no bloating or gas; I can easily go 24 hours without eating; no more tonsil stones; there were lots of unexpected benefits!', 'Also I have yet to get a sunburn since removing the seed oils 🤔', ""Not entirely sure but I've noticed tinnitus is almost gone and some days I have to check and listen because it doesn't even bother me... haha"", 'Hair growing back with the original color instead of grey.', 'No bad breath and much less body odor.', ""My skin and GUMS have improved.  What's amazing is I feel 30 years younger. Didn't expect that. 😊"", 'I need to find a way to submit my husbands hair pics one year on carnivore.  People are blown away', ""When I eat carnivore I don't fart and if I do there is no odour.  At least in my opinion😂.  Another thing is licking the plate after a meal like some kind of animal."", 'These are true. PLUS. I now have dreams! Good ones.', 'NO EAR WAX!!!', '58 years old. My hair was mostly grey. It is growing in black in many areas and my grey is less than 50% now.', 'Central sleep apnea is gone. Had central sleep apnea, as opposed to obstructive sleep apnea, my whole life. Sleep Dr had no idea it was curable and said it was idiopathic.', 'My sense of smell improved significantly, especially when it comes to sweet things like fruit. My wife came home from the supermarket and had bought a pineapple, I could smell it from the upstairs office almost as soon as she entered the house.\nI would rally like to know if anyone else has experienced this, or am I superman?', ""I have a few weird side effects. For starters, I always struggled with tonsil stones, and now I don't. Also, I used to have to exfoliate A LOT, and now there's barely anything to exfoliate. Also, and this one's a biggie, but my life long phobia (true phobia, not fear, but phobia) of bees and wasps is gone. Oh, and I was also a life-long procrastinator, but no longer. And when I say life long, I'm 51. So half a century of procrastinating and  being absolutely terrified of bees/wasps, to the point I couldn't spend time outside, gone."", 'This is weird but, the ability to nap without getting a huge headache afterwards. I can take a twenty minute nap and feel great whereas before i would try to nap for twenty minutes but end up sleeping four hours and then get a headache.', 'Snoring went away', 'With no plants fermenting in the colon, there is a decrease in flatulence.', 'I don’t get sunburn anymore I mean I go red but go brown within 6 hours and it’s not painful at all I don’t go lobster red anymore or blister either it’s like a natural sun cream ❤', 'No farting.. not had any alcohol or fancied it since I started in September 2022 and what is weird is that my bald head has started growing hair after Years oh and I lost fat and got buff 😅', 'Im now able to imitate the sound of a barn owl to perfection. Before it always came across as too nasal.', 'One thing I’ve noticed is my quality of sleep has improved, but what’s even more interesting is I don’t need as much sleep. 6 hours and I’m good and ready to start the day.', 'Hair is getting thicker. Stronger, thicker nails. I have to shave my legs which I never had to because of thyroid issues.', ""less farting  and smaller poo's"", 'I became a real Princess! I never fart 😂', '""cured"" depression']",38
334,wyALe27tc04,"['THIS 👍🏼👍🏼👍🏼\n\nThe “Calories in-Calories out” model is truly flawed , and more people need to be instructed 🤞']",1
335,9A0dO_KRo3E,[],0
336,pRNTmVO3ygQ,['A man that practice what he preaches. A real man.'],1
337,8HvEXbTvdx0,"[""today for me is day 5. Gut went down another inch and weight  is coming down too. But, today I have no sinus issues. In other words, I'm not walking around constantly dealing with a hanky, nor a clogged nasal passages last night sleeping...Sleep apnea. Actually slept 2 more hours then usual ....It's working""]",1
338,nxoFpFKAbYM,"['At the beginning of Carnivore, I did have a little trouble, but added more beef fat and butter, and now everything is fine, but, you are right about it being less volume and not as often. So I came to my own conclusion that less crap IN, the less crap OUT!! 😂 Feeling great on this way of eating!! Thanks again, Dr. Baker! ❤🤗🙏']",1
339,uLEFrKA7oCo,[],0
340,ZdgFUH-o4AI,[],0
341,6sNH0kTlwhQ,['Completely unrelated....\n\nI love that porch brother!'],1
342,iIk4qkYmZ6g,[],0
343,jvMw4aoiK1E,[],0
344,9kaoG78e9M4,[],0
345,ljsAwdzkZos,"[""I've been feeding my dogs raw for 20 years. It works really well.""]",1
346,H6e_pvCuj-g,[],0
347,VUpFewydSwg,[],0
348,6wJv9qigcMA,[],0
349,BOFHJY89xV4,[],0
350,32JoLDt78yQ,[],0
351,A9Rdr3p863I,[],0
352,C65hjhVe6O8,['More common sense from the MAN!'],1
353,n7IDgTx3ym4,"['I’ve worked out and been diet conscious for 35 years. No diet has consistently got me shredded like carnivore. In fact the reason I go off of it from time to time is that I end up losing too much weight. But the reason I love it is the mental clarity it brings. I don’t drink caffeine or take any stimulants when I’m on carnivore. I know it’s not for everyone but it’s literally magical for me.', ""I'll buy about 5 days worth of NY strip steaks, on sale, then buy 5 days of ribeyes on sale. Rinse & repeat. Throw in a 72 hour sardine fast once in a while and you're in business."", 'I eat high fat everyday and I can’t stop losing weight']",3
354,lWF60znL3fk,"[""Good topic, Dr. Baker.  I agree with the 1g/lb ideal body weight as a starting point for protein.  I tend to eat 200-250 g/day, but I train daily.  As for fat, it's your energy source, so make sure you get plenty!  Butter and lard are your friends.  Tallow if you can get it.  Save your bacon fat, clarify and use it.  Best regards"", ""That's what people need, nice and simple. 1g per pound of ideal body weight, then adjust to suit after a month. 👍"", 'Yep, a quick bit of butter fixes everything for me. Butter smashes all cravings!']",3
355,GQskSm1OpXU,"['""I don\'t trust people who don\'t eat meat"" Ditto.']",1
356,zGvTzQYALV8,"[""don't turn that one mistake into a life time of giving up""]",1
357,2SAKQTbzCCY,[],0
358,r2iiAm4TDgQ,[],0
359,9z2bytr0Zyc,[],0
360,KJESZPTBgZI,"['When most people, (including me), first hear about the carnivore diet, they think it is whack and the people doing it must be irrational nut cases.  That is why I appreciate Dr. Baker.  He is the opposite of a zealot.  He is calm, rational, and practical.  Even though he is a strong believer and practitioner of carnivore, he provides advice based on observable evidence.  This is what engenders trust.', 'I feel much better if I have half an ounce of liver a day, but I do take some days off from it. Liver has copper, which is often lacking in muscle.']",2
361,BbId6ZrM218,"['I pull my steaks from the fridge and salt them heavily. Let them come to room temperature, rinse, dry thoroughly and then grill or pan sear to rare/medium rare. OMG.']",1
362,CTZKaU7urUU,[],0
363,Est2D8oIr54,[],0
364,HWmnkOcllMA,"['My daily breakfast consists of a 2 egg omelette, smoked sardines and 3 strips of bacon.', ""I had to chuckle that you were talking about this because I was eating Copper River sockeye salmon for dinner. I love salmon, sardines and canned anchovies too which are not as salty as you might think.  I would not be able to stick to carnivore if I did not have variety.  I also eat wild-caught tuna and shrimp and lobster. I have always been more of a fish eater than a Beefeater. Though I do love me a good prime rib and cook up ribeye steaks frequently. Many times just to have a variety I will have a steak with some shrimp. I find so far I don't really miss the vegetables because I am so full from all the protein and fat.  I had grass-fed and finished ground beef with beef bone broth for breakfast. My dogs encourage me to stay on Carnivore because they're eating it too 😊""]",2
365,Y-CwTfiDnVs,[],0
366,G0AHYsKvvoE,"['I have beat cocaine, weed, cigarettes but food addiction by far is the hardest - Carnivore all the way!!!', 'Well said. Keto to carnivore here. Love not having fibromyalgia', 'This is my 8th day carnivore after being keto for 3 years, I do however have a mouthful of sauerkraut and 1 pickle daily but that’s it. I can tell by looking at the stop lights/signs that my vision out of all the things have improved a little. I love how easy it is to cook and clean up afterwards. Feel hungry even less so than on keto. That shows you the power that even a little bit of carbs can have over us. Thanks doc!', ""Clean Keto 5 years. Down 140 lbs. Stalling the past 2 years, so I'm switching to Carnivore to lose the last 100 lbs."", ""I did KETO for something like 3 years and got rid of my hypoglycemia - I just recently made the transition to ketovore. I've never really noticed any problems eating plants, but I've been scaling them back just to see what happens. So far so good - energy and strength are both increased."", ""I feel I'm moving more towards carnivore because on keto I am getting tired of ALL THE RECIPES and ALL THE SHOPPING FOR INGREDIENTS 😫😫🤣🤣👍👍"", 'I went carnivore to heal my autoimmune disease. Haven’t had a ms flare since starting, six months ago. My mom will b 70, and is pretty sick. She’s scared eating just meat so she is going keto, and has lost almost 10lbs since May 31st.']",7
