Video ID,Transcript
dURUeawtm3w,I spent a year as a vegan I trained for an Iron Man competition as a vegan and I went through the whole thing so I've been there I'd love to get your
_jvk-cLNKK8,you know you mentioned cravings and and going off the rails do you find I guess better willpower I guess for whatever for lack of a better word by changing the way you eat one of the best things
ylDx4c7kMqs,okay we're often asked about how we can do a carnivore diet and not spend a ton of money you know honestly most people say when they do carnivore diet it's actually cheaper or or they're equal to what they normally spend when you get
tMF__twXRds,that a lot of people like to ask about supplement requirements on a carnivore diet honestly I don't think you really need anything quite honestly I the only thing I consume on a regular basis are electrolytes and the reason I do this
M_7S3zpapxw,your big guy big football player guy down but down 100 pounds what do you eat on a database day-to-day basis what does that look like for you I try to lean towards beef just I just I really love beef eat a lot of ground beef
kaG0VrENL48,okay I'm often asked about should I consume grass finish beef or grain finished beef on a carnivore diet well what I will say is that until proven otherwise and I haven't
SrwX3EByGc0,these seven food additives are potentially ruining your health castorium polysorbate 80 silicon dioxide xanthan gum guar gum cellulose and
8zr_aU35Jjs,okay should you have coffee on a carnivore diet well let's listen to some of the pros and cons we're going to start with the pros here so four pros of coffee it can potentially help with exercise performance it can enhance
o61muE4Il54,okay do you necessarily go ketogenic when you're on a carnivore diet well the answer that is no not necessarily you certainly can do a carnivore diet so that will put you in this really heavy ketosis that will be based upon what
58dk72cFxG8,okay Carnival rules for a type 1 diabetic we do see a lot of people having success with type 1 diabetes on a carnivore diet I think one of the important things to realize is very
jdXbq06AYH8,okay should you have coffee on a card over that let's talk about some of the cons okay so coffee beans have lectins which are being problematic for our guts they have phytates which can bind to nutrients preventing their absorption
8kJy2nQxRPA,okay here's six ingredients in Lucky Charms that are trying to kill you number one sugar sugar too much of that stuff try sodium phosphate artificial dyes oats processed starches and fake
oqFFdex-x6c,you want to know seven ways you can improve your poop first of all hydrate move avoid highly processed foods eat the right amount of fats eat enough
ClLX8yyzn-E,let's talk about some interesting facts or some crazy facts about citric acid so citric acid is industrial produces made from black mold black mold feeds on the sugar to create citric acid as a result
4lHidz5wUUY,here are seven major dangers of eating a processed sugar no more increased risk of type 2 diabetes weight gain increased risk of heart disease tooth decay
CNGxWYGoXE8,okay what color is your poop and what does it mean well first of all if it's brown most of the time that's pretty normal green stools could indicate that you are having problems with digestion moving too quickly you're not properly
tlpJgGMzccM,there are five groups of people that potentially need more salt people that are extremely active and sweat a lot people on a low carb diet pregnant women because they have to have expanded levels of circulating fluid to nourish
AjfJlTUv6V4,let's say you are trying to eliminate or limit the sugar that is in your diet let's compare two similar items cheesecake versus cheese and let's compare what they have in them as far as
OBqmcKWzFbg,if you go on a meat-based Elimination Diet a low carb diet you may need to increase your salt intake the reason for this is that when we lower our overall glucose intake we lower our insulin
VVaqZ6SWNjE,there's intermittent fasting damage our metabolism well most likely not intermittent fasting is fasting have been shown to lower insulin levels lower blood sugar increased human growth hormone secretion lowering oxidative
mqYtA_WC9l0,why does salt Keep Us Alive well it manages our blood pressure it helps us to contract our muscles it regulates our fluid keeps our heart pumping and enters our circulation it lowers stress hormones and it regulates the electrical
y2xeuqoLM1c,our seven benefits of intermittent fasting it can potentially help adjust your metabolic rate can lower your blood sugar and insulin levels it can certainly reduce oxidative stress may
kN1zWWaAm80,all right three quick reasons why you might want to avoid grain number one they are loaded with phytates which can leech nutrients from your body their social electins which can lead to damage to your digestive tract and also they
c3FAHHRKqnw,so has some reason why you might want to avoid seed oils for one they can be inflammatory certain studies suggest so can lead to autoimmune flares for many sensitive people can some studies
t73_BOmrBZQ,all right some of you guys may have seen uh vegan deli meat you know one pretending to be uh vegan turkey let's take a look the the claims on the front of the package is healthier for you than
HktoKa-PYy0,all right food attitudes let's talk about ones you might want to consider avoiding so they include things like carrot Gene and DPA BHA artificial colors sodium phosphate potentially
dkPmhMJC04w,did you know there are a number of ingredients that are allowed in American foods which are completely banned in most European nations some of them include things like dyes blue number one and two green three red number three and
59JpGIKweDE,all right for a reason why you may consider avoiding sugar number one sugar can dysregulate your hunger or satiety hormones feeds sugar addiction it can cause insulin and cortisol spikes and it
x8iYz-wqE88,after false scurvy can only be prevented and cured with access to fresh fruits and vegetables and the vitamin C contained therein okay so that is false there is Vitamin C that we can find in
eugE_IK4IMU,or what's something you might be able to do to decrease your chance of heart disease well if it comes to decreasing the amount of reactive or oxidizable oils in the body than replacing oils
lq89M9H_-bI,how do we know if me were about to eat is there's something wrong that we don't want to eat it well you know you can see meat that's been in the fridge for a while like it's had sort of brown coloration to it a lot of times that's fine that's just oxidation that occurs
zrw30zK21q0,well let's say you're at a pizza place and you're in a on a meat-based carnivore low-carb Elimination Diet and you're like what the heck am I going to do there well one thing that many pizza places actually do have obviously meat
7vF0Ly35BS0,let's say you are trying to eliminate or limit the sugar that is in your diet let's compare two similar items cheesecake versus cheese and let's compare what they have in them as far as
OUzPUsw_Zb8,all right let's talk about a couple rules for when you're going out to eat that might help you have success with a Elimination Diet first of all set the foundation meal around protein fat obviously meat is going to be the center
AhsO9pI0JB0,all right let's say you want to go come over and you're worried about where am I going to get my vitamin C from well there are a number of animal-based sources of fresh vitamin C these include oysters shrimp crab Lobster mussels
3QGPkvZf1Bs,our seed oil is damaging your arteries and leading to heart disease well certainly there is some evidence that could lead to oxidative damage there are plant cholesterols such as things like
dASJ78iLJ0Y,true or false a meat-based diet is very complicated to follow and the cooking is very very difficult this is false cutting board a knife a fork and some kind of heating surface all I ever use I
zw5Rns-XtuU,case you don't know what they sneak a lot of sugar into products and they use a bunch of different names they're very sneaky about it so let's learn some of the names for sugar so those include dextrose maltodextrin glucose glucose
GLaG_xBeAZg,now you want to prevent heart attacks avoid diabetes hypertension chronic inflammation a lot of things will cause rapid fluctuations in blood glucose and oxidative stress these things can damage
SXTWk8Q23nw,let's say you are on a animal-based Elimination Diet or meat-based on our carnivore diet you go out to eat you're wondering what the heck can I order on the menu well it's pretty simple there's meat on pretty much every single
YVTGnYWsLiw,let's say you want to get rid of some sugars from your diet to include natural sugars a lot of things you should remove and these things are particularly sweet things like apples pears oranges tangerines clementines grapefruit
TufzpkMCADQ,let's talk about legumes and what legumes you should avoid when being on a meat-based diet interesting in French the word Lagoon means vegetable for some reason I'm not sure why that is but anyway black beans broad beans butter
E0knPzkA8Us,are you made a decision to go on a Elimination Diet you got all this food in the pantry and you're struggling what am I going to do with it if I if I throw it out or give it away am I going to lose all this money well look at it this
5NkXCckG13s,hey folks let's take a look at this this should be fun so let's compare what's more nutritious a whole wheat grain-based bread product or plain old ground beef so let's compare these
rMtCbsAymzE,let's talk a little bit about dining at home versus eating out and some of the major differences there and so when you go out to eat you often will see that a lot of ingredients are added
-jbko3VXbKw,okay folks did you know they they put grain and a lot of stuff and you don't even know it may not realize that it's a company very very good at sneaking grains in there mostly because they're cheap and they can be very problematic
v0MLdro4m4U,all right can you out extra as a bad diet well in part depends on what kind of exercise you're doing how bad your diet is but in general one of the limitations to that as we get more efficient with exercise in general our
n4yM8IjgMo0,probably don't need to be snacking all that much A lot of people particularly people that have metabolic issues either metabolic syndrome pre-diabetes or diabetes snacking can actually be counterproductive it can lead to
UOa5I0__EfM,can you intuitively eat things like Ultra processed food well the short answer is probably not high processed foods mess with your hunger and your fullness hormones in fact they're designed to do that they're designed to
tfQBVcBnfHI,okay true or false all condiments are made with these high processed industrial seed oils well the answer to that is actually false there are some Brands out there where they avoid those things you can find things like mayonnaise that might have something
qcAjdJ9ViAE,let's take a moment to talk a little bit about anti-nutrients that may be found in legumes well certain amines such as histamines and tyramines can certainly act that way lectins oxalates phytites
BBMh_igQ6Qo,all right folks what's the number one thing that people do that are successful on a low carb meat based or carnivore diet the number one thing they do is just have fun with it you know find recipes that you enjoy you know have a
oAngmesFo_c,in a previous video we talked about Foods you might want to look for while you're going out to eat while on a low carb meat based out let's talk about Foods you want to avoid and so first of all there are starchy foods like whole grains rice roast or baked potatoes
_-EV-VMBQZ0,let's talk about vegan vegan jerky versus regular beef jerky and compare some of the ingredients here now I've said before make your own jerky if at
xIkPOEzHNbA,okay true or false almonds are a great source of magnesium well if you look at the nutrition facts on magnesium for almonds it's actually relatively decent but when we actually look at the actual
T2mnlwrhFds,all right what's the number one tip to make sure you always have food you need on hand well it's simple just like you would schedule exercise time like you would schedule brushing your teeth or sleeping schedule a time to shop for the
mLKgYd5OANg,snacks that you might want to utilize on a carnivore style diet there's a whole bunch of you can do so different types of jerkies now ideally if you make your own and I'll share a recipe with how to do that jerkies can be great pork rinds
2nUrozaXBOs,what foods should you remove from your diet to improve your digestion well I think you should consider removing grains legumes and even potatoes all of these have high amounts of fiber
JsbhLMj1RjE,are legumes a good source of protein well they're they're certainly not the best serving of legumes may have six to nine grams of protein which is not a great deal amount you can get far more in things like a piece of meat they
HwcvMnpj614,okay true or false the saturated fat found in chocolate is bad for us well that's an interesting question so much of the saturated fat found in chocolate is in the form of something called
_7tBVe1i4p4,nightshades are plants that produce natural pesticides called alkaloids designed to injure or kill any living creature that eats it one of the most toxic night shades out there is the
Jdi_5A_xYjE,hey folks Dr Baker here let's compare going out to eat versus eating at home they steak from Ruth Chris you're going to pay you know 120 bucks or more and the same thing at Costco could be
LllPJUj8lsM,shopping for a meat-based diet or a low carb Elimination Diet can be very very simple and some people prefer that but it does not have to be boring and restrictive there are many many things you can do to change it up so let's talk
Oa4TqIt81ic,what is one of the most useless supplements that you can put in your body and you may be wasting a lot of money on this well this may be five it is certainly not an essential nutrient arguably it doesn't even help with
iwbLnemuk0g,are there anti-nutrients found in nuts and seeds well the answer to that is yes they are are they a problem for you well maybe maybe not what kind of things might we find in nuts and seeds well things like oxalates phytates amines
tWbymd-4xXI,let's talk about some sneaky places where they like to hide sugar all kinds of condiments including mayonnaise dips ketchups lots of seasonings meat that's been cured meat that's been barbecued deli meats energy bars flavored yogurts
OcTUZwy0RO4,what liquids or things to drink should you generally avoid pretty much all the time well these include things like fruit juice fully sugared sodas many diet sodas sweetened coffees or teas
dlDfzIf22L4,what happens when you eat too many potatoes elevated insulin elevated blood sugar unwanted weight gain diarrhea heart disease diabetes vomiting constipation kidney stones gout alkaloid
FpgkPSM2DX4,guys you know there's at least 35 names for sugar let's talk about some of them I learned a few here that I didn't realize these sugars can all lead to an inflammatory Cascade which can contribute to things like diabetes
R4l6PrF5vew,or how much fiber you have to eat on a meat-based Elimination Diet I haven't had any significant fiber in my diet in about seven years you do not need to eat any fiber at all it is a non-essential nutrient it is not essential for life it
qry7X-SkKG0,people that are suffering from metabolic dysfunction diabetes pre-diabetes obesity are probably going to do well to avoid most forms of sugar whether it be natural or synthetic sugar my advice is
GR4Ql0leUCo,doc Sean Baker here again let's give you some tips on how to shop for a low carb meat based Elimination Diet well first of all you're going to want to schedule a time to shop when you're not starving
WDkT9a-Uku4,is it all about just eating less junk food that will help you to rid yourself of obesity there is some benefit from doing that for sure but remember often these foods are so toxic to our body
8MNh4fhYeFk,what can you do when you go out to eat on a meat-based low-carb diet well first of all you're going to stay out of vegan restaurants that's one tip but but if if you don't do that you can find a lot of things that that fit with this so you
q2oQ3BVOkgg,the big elephant in the room that we're not talking about is Big Pharma this diet isn't good for big Pharma really the plant-based diet as it's being pushed out you know are we seeing
hNxMADrtXRI,so they kill every worm every Mouse every rabbit everything is dead I'm for a diet that works for people and I think meat is a part of that diet and I think that's a that's a very important concept
Amote1f__6M,okay folks what sort of beverages might you consider on a meat-based carnivore diet or an Elimination Diet well certainly water is fine flat water sparkling water unsweetened water some people will do okay with coffees and
u09Gc_tfvdc,all right if you're clearing out your pantries to go on an Elimination Diet you don't want that stuff tempting in your house what should you do with that stuff well first of all you give it to food pantries soup kitchens non-profit
yHJq_2Scxdk,all right what's one thing you can do to eat this year to prevent colds now it's not vitamin C so it's not found in fruits and vegetables these are things like amino acids specifically Glycine cysteine and glutamine these are going
cHlld62Y3WA,iron absorption is incredibly important for our health it affects a huge number of processes in our body so where's the best place to get iron in our body and we'll hear from certain plant-based applicants you get you get it from beams
qtI41yCuDc0,if you want to prevent Alzheimer's diseases think about avoiding honey at least avoiding it on an everyday basis their new study shows that fructose which honey has quite a bit of was shown
bV5xPMTnweo,let's say you want to avoid Alzheimer's disease what foods might you consider not consuming high fructose corn syrup fruit juice table sugar honey maple syrup high carbohydrate diet containing
Lar_tF2aJh4,all right Alzheimer's disease it is a terrible awful disease is there anything you can do to prevent this getting foods that have an adequate amount of cholesterol things like shellfish and other animal products are a good way our brain is composed significantly of
EX60tm1ajDY,hey folks if you're going on a carnivore diet or meat-based Elimination Diet and you're thinking about eliminating Dairy what things should you pull out first but things that I think are least likely to cause issues for you are things like
Bto0CVUu7eI,let's talk a little about Ultra processor hyper processed foods that you might want to consider avoiding these include things like chips crackers Cookies Cakes Donuts pies brownies blondies ice cream caramels candies
gTauCVBvLoI,art obesity is more about just calories and calories out there are a lot of things that go into determining if someone is obese what you eat how much you eat when you eat hunger hormone levels insulin levels blood sugar levels
o-AknMClqQc,all right we all know we need to drink to stay alive but why what does water do for us in our body well one of the things it does it helps us to regulate our body temperature it lubricates our joint protects our tissues and spinal
2bJaDmZhwP4,I was a religious zealot anti-drug guy as an athlete I always used to yell at the guys who were taking drugs I thought they were cheating I was always anti this I never personally never did I still don't do that I don't take
rpO_n9teRFw,I use these six steps to refill your pantry after you got rid of all the garbage in there number one focus on animal protein complete source of protein number two find a good source of fat that can be fat that comes down this
EyE_99LUwuo,all right why might you consider taking a break from dairy well the type and quality of dairy that's on the market day varies significantly and how you react to Dairy may depend upon what kind
z2BVZB-lVPw,okay how much iron that you ingest you actually absorb well that depends on a couple things one is where it's coming from so it's coming from plant-based sources you may absorb as little as two percent of the iron you ingest or up to
nEvjRzR2s_I,all right what's one simple way to get your digestion back on track whether it's IBS IBD congestion constipation diarrhea bloating gas all those types of things well one thing that can be very
9L7Gp3DrGGo,let's talk about some hyper processed foods you may want to ditch from your pantry while going through a animal-based or meat-based Elimination Diet so start with things like cereals breads pastas crackers cookies trail mix
27KBa03vLrU,okay what are five nutrients that are found in meat that may contribute to lessening or helping to prevent depression well these include things like vitamin B12 zinc creatine carnitine
j2a0oBLw6ZQ,have you ever wondered if you were not getting enough iron or have iron deficiency perhaps that's something you have so let's talk about some of the common symptoms of that so extreme fatigue dizziness lightheadedness cold
tjaainuFuQk,okay within a world of artificial sweeteners some are probably more problematic and better to perhaps avoid so some of those might include things like aspartame acyl sulfame potassium or acek neotame aspartame or equal
wCYvYc-fv3w,okay if you're craving sugar one thing you should probably not to maybe not in your best interest to go ahead and eat a bunch of artificial sugar it's going to stimulate your physiology in a similar way except you're not getting the actual
vYBIlXDoFfY,our artificial sweeteners really calorie free well for many of them the answer is no not at all the reason for that is many of them are often cut with bulking agents often carbohydrate Laden bulking
TUa80Ee5tds,if you look at Vince guaranda look at his physique from the 1940s 1950 he's pretty amazing he's kind of before most of the steroid stuff was hitting and he's just eating meat his diet was basically five days of just eating meat
9e3_fVfKA1w,hey folks it's Dr Sean Baker here again if you're just getting started on your meat-based diet and you're wondering about what things you can use to increase your fat content well here a couple options that you can utilize certainly you can utilize fat from beef
mHAdNQjW_GI,hey folks it's Dr Sean Baker again hey are you guys eating enough fat let's talk about potential signs that you may not be getting enough dietary fat hormones are very important fat plays a
twhrWKjRKi0,guys this is Dr Sean Baker here let's talk a little about polyunsaturated fats now many of you guys think of polyunsaturated fats in a bad context but the truth be told is there are essential polyunsaturated fats some of
UTeDCeloncg,guys doc Sean Baker here okay monounsaturated fats are a health supportive Powerhouse they can reduce inflammation reduce cravings and reduce risk for heart disease what are some
yo5Xa3FYmRk,everybody Dr Sean Baker here look saturated fats are the most durable resilient fats out there they reduce inflammation balance hormones and provide your cells with the resources to
88dqFkvUhfg,guys Dr Sean Baker here let's take a look at actual dog food versus some of these plant-based Meats so take a take a look at these ingredients here and you can tell me what you think I mean they look pretty darn similar and what does
_8gUoPMrhQE,guys let's compare red meat to a plant-based quote-unquote meat I hesitate to call that stuff meat but anyway hey the stock Sean Baker here what do you guys think about that are plant-based Meats really healthier than
z-RiTFkRoNk,I want to talk about again a little bit difference between whole real foods and again processed foods so let's look at this example and I'm going to use a vegetable example here for you kind of weirdos like vegetables but anyway look at cucumbers on the left here and on the
h3f8ruqhH1M,let's talk about well let's talk about crab crab versus artificial or imitation crab or crab with you ever seen that crab with a k out there well a lot of these things you can't believe how hyper processed that is so let's take a look
kEDCH8zKzeQ,I don't think meat is bad for you in fact I think it's a super food I don't care what people eat I'm happy for anybody but they can find something that makes them healthy good for them almost all of the data showing that red meat is bad for is just basically shoddy
CRWT1yEizqo,everybody Dr Sean Baker here you know I often mention how important fat is into the diet but what does fat do for our time let's let's talk about that now so first of all fat helps our body to
CzHomieZLZU,let's talk about seven different types of eggs you guys might want to try there's more than just chickens that lay eggs we're not going to include platypus eggs on this one but anyways these are different types of eggs that are commonly eaten to include duck eggs
y9CmV0f3vB4,say you're on a meat-based low carb Elimination Diet for some odd reason you want to include vegetables in there well anyway let's talk about something that might fare better for you based on carbohydrate content so things you might
Hmmm24qpdZQ,was lean and I was miserable so it's kind of becoming an ass you know I was just like grouchy and hungry all the time cutting my calories dramatically and exercising that did work however for me it wasn't sustainable you know I'm 42
kKtcZRe7GJg,what are some simple meal options you can prepare on a meat based diet well let's give you some easy an easy formula number one choose some sort of meat number two add in adequate fat choose a low starch vegetable and this is going
LAjA8ydmF38,you guys know eggs are both delicious and nutritious there are literally dozens upon dozens of ways you can enjoy eggs we're going to talk about some of them here first of all everybody's pretty familiar
_sE6WPJsRC4,everybody once again it's Dr Sean Baker I want to talk to you about eating to improve your health again focusing on real food what is Real Foods well another way to tell if something is real food or not basically look at its ingredients list ideally it has one
u4cxfLJQSno,let's talk about how you get started on a meat-based low carb diet so let me give you five basic steps to help you get started so first of all select and purchase meat that you both enjoy and certainly you can afford that's really important include enough fat in the diet
OcKrhMpKkSQ,what meats can you eat on a meat based diet hey guys this is Dr Sean Baker here what meats can you eat on the Carnival night well let me let me tell you guys so beef bison Buffalo does anyone know the difference between a buffalo and
pkna0wOEN00,let me talk to you about some of the potential benefits of a meat-based low carbohydrate diet so things like a carnivore diet or something very similar has been shown to have a number of beneficial effects both anecdotally and
3fPRwarBLyk,if you're trying to look out to avoid seed oils well you need to know where you can find them it's not just the big bottles of oil on the Shelf but they're often in many many foods particularly processed foods where might you look to
FF4FHSAl0IE,let's talk about the difference between tuna and vegan tuna now I'm sure there's some vegan influencers that tell you that this vegan tuna this thing you should be eating you should not be eating tuna and but let's just look at
lrJup8i0IcQ,focus on eating real food somebody'll ask me what what is real food what are some simple ways to determine that one did it have a face did it have parents if it did that's real food and that's on the menu maybe maybe we'll exclude
6EbZjhlF1tA,talk a little eggs some people say eggs are good some people will say they're bad the science keeps going back and forth and that but let's talk about the nutrition in eggs chewable vitamins are eggs just cholesterol-laden fat bombs or
j7oGv89nWKs,talk about fruit that you may or may not want to include on your low carb meat-based Elimination Diet so if you want to include some fruits in there things okay and that would be things like coconuts avocados olives remember
vwTAc-YDcjc,our seed oil is the cause of the Obesity epidemic or the cause of obesity in individuals well the short answer is probably not but seed oils can contribute to some level of inflammation
2TrICLi1GCU,let's talk about seed oils that you may wish to avoid I honestly don't see a real great reason to eat them there's better options out there but what are some seed oils out that you may want to avoid well there's sunflower oil safflower oil canola oil soybean oil
Pkq2547WpnY,do I have to eat vegetables no of course not vegetables are not going to provide any nutrients that you cannot get through meat let me repeat that you can get everything you need
d9eBbl8kDM8,generally grains are going to be problematic for a whole lot of people and if you're trying to avoid grains and there's lots of reasons for many people to do so here are some of the things you should keep an eye out for so things like unsoaked or unsprouted grains that
Ko37TYV2MGE,let's talk about fish sticks let's talk about vegan fish sticks and so I'm not a big fan of fish sticks in general but when we compare fish sticks with fish in them versus vegan fish sticks it's quite
tXBzhUolWn0,let's talk about fish sticks let's talk about vegan fish sticks and so I'm not a big fan of fish sticks in general but when we compare fish sticks with fish in them versus vegan fish sticks it's quite
-mbcbeXKOzc,let's talk about the difference between tuna and vegan tuna now I'm sure there's some vegan influencers that tell you that this vegan tuna is the thing you should be eating you should not be eating tuna and but let's just look at
ecJ5_65lufA,let's say you're on a meat-based low carb Elimination Diet for some odd reason you want to include vegetables in there well anyway let's talk about something that might fare better for you based on carbohydrate content so things
Ndy8XQ2nWyo,here let's talk about well let's talk about crab crab versus artificial or imitation crab or crab with you ever seen that crab with a k out there well a lot of these things you can't believe how hyper processed that is so let's
npesWf1WcoI,okay folks did you know they they put grain and a lot of stuff and you don't even know it may not realize that it's a company very very good at sneaking grains in there mostly because they're cheap and they can be very problematic
KzpQSwQ9o3Q,do I have to eat vegetables no of course not vegetables are not going to provide any nutrients that you cannot get through meat let me repeat
RSUDkR7HELc,now generally grains are going to be problematic for a whole lot of people and if you're trying to avoid grains and there's lots of reasons for many people to do so here are some of the things you should keep an eye out for so things like unsoaked or unsprouted grains that
J6Y4EgprKHM,do I have to eat vegetables no of course not vegetables are not going to provide any nutrients that you cannot get through meat let me repeat
npFsRtcE0jg,okay our seed oil is the cause of the Obesity epidemic or the cause of obesity in individuals well the short answer is probably not but seed oils can contribute to some level of inflammation
BMMJDL_fRcM,all right let's talk about seed oils that you may wish to avoid I honestly don't see a real great reason to eat them there's better options out there but what are some seed oils out there that you may want to avoid well there's sunflower oil safflower oil canola oil
8MPDYLQVPtM,I was lean and I was miserable so it's kind of becoming an ass you know I was just like grouchy and hungry all the time cutting my calories dramatically and exercising that did work however for me it wasn't sustainable you know I'm 42
IR8SI2_vaAc,hey I want to talk about again a little bit difference between whole real foods and again processed food so let's look at this example and I'm going to use a vegetable example here for you kind of weirdos like vegetables but anyway look at cucumbers on the left here and on the
82Z0jOdzH_k,all right let's talk about seven different types of eggs you guys might want to try there's more than just chickens to lay eggs we're not going to include platypus eggs on this one but anyways these are different types of eggs that are commonly eaten to include
aoksVH5n9Ow,hey you guys know eggs are both delicious and nutritious there are literally dozens upon dozens of ways you can enjoy eggs we're going to talk about some of them here first of all everybody's pretty familiar
4fTjetdmuSk,let's talk about eggs some people say eggs are good some people will say they're bad the science keeps going back and forth in that but let's talk about the nutrition in eggs chewable vitamins are eggs just cholesterol-laden fat
Z3v96ZvzW6w,focus on eating real food somebody will ask me what what is real food what are some simple ways to determine that one did it have a face did it have parents if it did that's real food and that's on the menu maybe maybe we'll exclude
rvuKV_nzr2c,so what are some simple meal options you can prepare on a meat-based diet well let's give you some easy an easy formula number one choose some sort of meat number two add in adequate fat choose a low starch vegetable and this is going
_on8RKSzh6A,hey everybody once again it's Dr Sean Baker I want to talk to you about eating to improve your health again focusing on real food what is Real Foods well another way to tell if something is real food or not basically look at its ingredients list ideally it has one
OwBfWbDaMdk,okay guys let's compare red meat to a plant-based quote-unquote meat I hesitate to call that stuff meat but anyway hey the stock Sean Baker here what do you guys think about that are plant-based Meats really healthier than
h9ga4PbY0q8,let me talk to you about some of the potential benefits of a meat-based low carbohydrate diet so things like a carnivore diet or something very similar has been shown to have a number of beneficial effects both anecdotally and
V-1oQXMRB-0,what meats can you eat on a meat-based diet hey guys this is Dr Sean Baker here what meats can you eat on the Carnival night well let me let me tell you guys so beef bison Buffalo does anyone know the difference between a buffalo and
AbvQG2PjdqA,hey guys Dr Sean Baker here let's take a look at actual dog food versus some of these plant-based Meats so take a take a look at these ingredients here and you can tell me what you think I mean they look pretty darn similar and what does
cKtEzKBc0lc,hey guys this is Dr Sean Baker here let's talk a little about polyunsaturated fats now many of you guys think of polyunsaturated fats in a bad context but the truth be told is there are essential polyunsaturated fats
EywXwM-pBYE,hey everybody Dr Sean Baker here look saturated fats are the most durable resilient fats out there they reduce inflammation balance hormones and provide your cells with the resources to
d8hLqTmlwAQ,hey guys doc Sean Baker here okay monounsaturated fats are a health supportive Powerhouse they can reduce inflammation reduce cravings and reduce the risk for heart disease what are some
0IpYMo2m1A0,hey folks it's Dr Sean Baker here again if you're just getting started on your meat-based diet and you're wondering about what things you can use to increase your fat content well here a couple options that you can utilize certainly you can utilize fat from beef
gUV0BPL-pFI,hey folks it's Dr Sean Baker again hey are you guys eating enough fat let's talk about potential signs that you may not be getting enough dietary fat hormones are very important fat plays a
aAqWn8PQ0AQ,hey everybody it's Dr Sean Baker here you know I often mention how important fat is into the diet but what does fat do for our diet well let's let's talk about that now so first of all fat helps
Rt-bKAbxD5A,okay let's talk about how you get started on a meat-based low carb diet so let me give you five basic steps to help you get started so first of all select and purchase meat that you both enjoy and certainly you can afford that's real
pX48nCGzriU,I was a religious zealot anti-drug guy as an athlete I always used to yell at the guys who were taking drugs I thought they were cheating I was always anti this I never personally never did I still don't do that I don't take
26_wGRTzCvw,so they kill every worm every Mouse every rabbit everything is dead I'm for a diet that works for people and and I think meat is a part of that diet and I think that's that's a very important
5EByyeLzqX8,the big elephant in the room that we're not talking about is Big Pharma this diet isn't good for big Pharma really the plant-based diet as it's being pushed out you know are we seeing
AXAWhd9LdnM,when I was working as a surgeon when I put people on a ketogenic diet their joint pain was starting to go away I don't know what it is for sure but it's something we eat I'm pretty convinced it's not meat you know that's what I can tell you for sure whether it's sugar
4jUS4XrFbdQ,if you look at Vince guaranda look at his physique from the 1940s 1950 he's pretty amazing it was kind of before most of the steroid stuff was hitting and he's just eating meat his diet was basically five days of just eating meat
0qVNJhv7qMU,terrifying to think about it people in their 40s and 50s now developing dementia 22 years old and my 50 year old father now has to mention I've got to deal with that somehow what do you do when you're a kid like that I can
anh6a--sZPI,okay under the watchful eye of Maximus the coach and doing some Viking press here I think there's like 230 pounds of weights on the bar plus whatever part of the barway so I'm not
UKH_5SR3wL8,supermarket runs does that get expensive it's got to be an expensive diet yeah so i mean it's you know it depends you know it depends on you know again how much i'm probably eating more than the average person that does this diet that
TMt_aYXiZ-g,was using 2700 milligrams of gabapentin per day that's 900 milligrams which is three 300 milligram pills three times a day for about eight years for
xNf40PidA8U,yeah hey one two three four five six seven eight nine 10 11 12 13 14 15 16 17 18 19 20 21
F6LDh1m0JBU,there are a lot of people that only have a limited amount of income and they've got to you know choose their dollars and what they can spend it on and if if it comes to eating cheap processed carbohydrates versus
4OcQWhWofoI,they just eat until they're not hungry anymore the problem is a lot of people lose weight on this you know a lot of people get lean on this stuff is that you know your hunger goes down pretty low because you're you know you're eating a lot of fat and a lot of protein
YvQwa2Ci2xA,so there was a nice study that dr peary did in i think 2012 looking at fiber intake and diverticular disease and she did i think it was like 2000 colonoscopies
5p3i0dHIbmo,apparently drinking a can of Coke is just like drinking a glass of orange juice to me an orange juice is just as bad for you as a can of Coke because they both contain 25 grams of sugar whoa
ujjIV3rwIi0,is mayonnaise made with avocado oil healthy these food manufacturers are trying to trick you they say we whisk the finest blend of oils eggs and
LCmUOoBqDV4,can you believe that both of these meals contain 1300 calories but they are not going to make you feel the same after you're done eating them this is half of a large Pizza Hut pizza the crust is made from processed white flour and
nxYyytdZK7A,I just got done with a workout I'm going to give you a tour of my home gym in Costa Rica it's an outdoor gym I got the atg slant block I love this thing for stretching my Cals I got my pull-up bar
EGY8LUSW1rc,this is a breakfast from Starbucks a double chocolate chip Frappuccino and a blueberry muffin and it's full of garbage including 81 gam of processed sugar let me show you guys what that
GshOUKdb9P0,I used to use a Britt water filter to get my water and then I realized they're not really that good at all in fact they're pretty horrible a recent study showed that a Britt water filter only gets out 12 and 14% of lead and arsenic
AH6pYoKBUxs,this is how I shop for butter the first thing I look for is raw butter this grocery store has raw butter that is unheated not pasteurized butter if you can't get raw butter where you are look
B3O_OfrgFWs,come on let me show you guys what's in my fridge Tada got some watermelon juice over here in glass that I Juiced yesterday got some mango puree that I made some local glyphosate free honey
pntOg2TbaM0,what is this pour right on top chicken nuggets dump the whole bed fries Tater to American cheese so some people are
0k7hotNMGVI,did you know that until 1990 McDonald's used to cook their french fries in beef Tallow but since then the french fries have 19 ingredients and they cook them in four different types of seed oils so
